catalog_id,smiles,vendor,natural_product_like
m_280710____43741006____31670892____31731574,O=C1N[C@H](C(=O)N2CCOC(C(=O)NCC(=O)N3CCCO3)C2)CCO1,Enamine_REAL,false
m_282151____27681580____25162308____27626302,CO[C@H]1C[C@@](C)(CN(CC2=C(C)C=NS2)C(=O)C2(CO)CCCCO2)C1,Enamine_REAL,true
m_274552____14900046____13186076____15979618,C#CC1CCN(C(=O)[C@@H]2C[C@@H](O)CN2C(=O)CCC=C(C)C)CC1,Enamine_REAL,true
s_240690____28466426____8635870,COC1=CC=C(OCCNC(=O)C2=C(C)N=C(N)S2)C=C1OC,Enamine_REAL,false
m_282151____29922556____25193528____25275086,CC(=O)C(C)(C)CC(=O)N(CC1=CC(C)=CC=C1)CC1(C)CNC(=O)C1,Enamine_REAL,false
m_276450____27871530____27791696____18699378,CC1=NC2=CC=NN2C(C(=O)NCC2=NC(CNC3=CC=NC=N3)=CS2)=C1,Enamine_REAL,false
m_274552____18613008____15947330____15983186,COC1=CN=CC(C(=O)N2CCC(C(=O)NCC(C)(O)C3CC3)C2)=N1,Enamine_REAL,false
m_280710____31600912____50353008____31740072,CCC1=NC(CNC(=O)C(C)(C)CC(=O)NC2CCC(F)(F)C2)=NN1,Enamine_REAL,false
m_280710____19621372____31676974____44297130,CC(C)C(O)C(C)C(=O)NC1(C(=O)NC23CC(C(C)(C)O)(C2)C3)CCOCC1,Enamine_REAL,true
m_275592____18896544____76229118____15862118,COC[C@H]1CC[C@H]1C(=O)N[C@@H]1CCCCC[C@H]1NC(=O)CC1C(C)(C)C1(C)C,Enamine_REAL,true
m_282151____25185976____25206076____25252264,C#CCCOCC(=O)N(CC1=NOC2=CC=CC=C21)CC(Cl)(Cl)Cl,Enamine_REAL,false
m_275592____23208150____14135832____13186786,CC(C)(O)CC(=O)N1CCN(C(=O)CN2C(=O)CNC2=O)CC1(C)C,Enamine_REAL,false
m_274552____23518240____24981816____15985078,CN(C)C(=O)CCCC(=O)N[C@H]1CCCC[C@@H]1C(=O)NC1=NN(C2CCC2)C=C1,Enamine_REAL,false
m_274552____23520008____15973044____13454382,COC1(CNC(=O)C(NC(=O)CC2OCCCO2)C2(C)CC2)CC1,Enamine_REAL,true
m_282155____26907204____26907054____26432340,CCN1N=C(CN(CCSC(C)C)CC2=NN3CCCC3=C2)C2=CC=CC=C21,Enamine_REAL,false
m_280710____43759026____44133092____31725524,CC1(C)CC(NC(=O)C2(F)CCN(C(=O)[C@H]3C[C@H](F)C3)C2)C(=O)O1,Enamine_REAL,false
m_280710____43765034____31691616____31798780,O=C(CC1(O)CCN(C(=O)C2=CN=CO2)CC1)N[C@@H]1CC[C@H]2C[C@@H]1CO2,Enamine_REAL,true
s_276436____29185404____29197016,O=C(OC[C@H]1C[C@@H]1C1=COC=C1)[C@H]1CCCN(C(=O)C2CC2)C1,Enamine_REAL,false
m_274552____23521224____15961164____15979648,C#CC(NC(=O)C1CCN(C(=O)C=CC2CCCC2)C12CC2)C(C)C,Enamine_REAL,true
s_2718____29059678____30758594,C#CC1=NC=C(NC(=O)C(=O)NCC2(P(C)(C)=O)CCC2)N=C1Cl,Enamine_REAL,false
m_282490____23964760____23974100____23981254,COC1=CC(C(C(=O)NCCOCC2CC2)N2CCCCC3(CCC3)C2)=C(F)C=N1,Enamine_REAL,false
m_270004____24159726____23915456,[2H]C1=C(CN(C)CC2=CC=C(OC(C)C)C=C2)C=NN1C,Enamine_REAL,false
m_275592____18897288____15841784____25327220,CCC1=NOC(C(=O)N2CCCC(N(CC)C(=O)C3=CNC(C#N)=C3C)C2)C1,Enamine_REAL,false
m_282156____30182954____27586936____27571024,CC1=NC(O)=CC=C1CN(CC1(C)CCSCC1)C(=O)NC1=CC=NN=C1,Enamine_REAL,false
s_11____22185560____13263410,CC1=CC=C(CC(=O)NCCCCC2=CC(F)=CC=C2F)C=C1Cl,Enamine_REAL,false
m_280710____31592730____44051006____31807230,CCC(CC(=O)NCCC1(C)CCC1)C(=O)NC[C@@H]1[C@H]2CCCO[C@H]21,Enamine_REAL,true
m_276452____14193922____27521394____21065072,COC1=CC=CC=C1S(=O)(=O)NCC[C@H](C)NC(=O)[C@@H]1C[C@@H]1C,Enamine_REAL,false
m_282151____35949012____25171394____62881066,C=CCN(CC1CC12CCCCC2)C(=O)[C@H]1CC=CC(=O)C1,Enamine_REAL,true
m_282490____23963984____23973292____23725790,CC1=CC=CC=C1NC(=O)C(C1=CC=CC(F)=C1C)N1CCC(C2=NNC(C)=N2)CC1,Enamine_REAL,false
s_2708____16492918____25110542,CC1=CC=C2OC(C3CCN(C(=O)NCCC(C)C(F)F)CC3)=NC2=C1,Enamine_REAL,false
m_282155____26897938____26430822____26914820,COC1=NSC(CN(CCNC(=O)C2=CC=CC=C2)CC2=NN(C)C=N2)=C1,Enamine_REAL,false
s_270004____24161922____24604244,CN(CC1=CC=C2C(=C1)CCN2C)CC1CN(C(=O)OC(C)(C)C)C(C)(C)C1,Enamine_REAL,false
m_275592____24342072____21829348____14135154,CCCC1=C(C(=O)N2CCC(C3CC(NC(=O)CN(C)C4CCCC4)C3)CC2)C=NN1,Enamine_REAL,false
m_282155____26933326____26923326____41887008,CCC1=CON=C1CN(CC#CC(C)(C)C)CC1COCC12CCC2,Enamine_REAL,true
m_275592____20019314____21827590____14134596,CN1C=CN=C1C(=O)N[C@]1(C)CCN(C(=O)C2=CNC=C2)C1,Enamine_REAL,false
m_274552____18613008____15958444____13454106,CC(C)OCC(=O)N1CCC(C(=O)N[C@H]2CC[C@H](O)CC2)C1,Enamine_REAL,false
m_274552____23519636____15955800____15987212,CCC1(C#CC(=O)N[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C(=O)NC2(C(N)=O)CCC2)COC1,Enamine_REAL,true
s_2718____12121734____29069466,CC1=NN=C(CN(C)C(=O)C(=O)NC2=NC(C3CCCCO3)=CS2)S1,Enamine_REAL,false
m_274552____20826588____15946034____15980240,CSCC(C)N(C)C(=O)[C@@]12C[C@@H]1CN(C(=O)C1(N3C=CC=N3)CC1)C2,Enamine_REAL,false
s_1458____61249042____26892186,COC(=O)CCCCC(O)COC(=O)CC1=NC=C(Br)C=C1F,Enamine_REAL,false
m_274552____23521472____24933032____15987660,CC#CCC(NC(=O)[C@@H]1C[C@H]2C[C@@H]1CC2=O)C(=O)NCCCN1CCCCC1,Enamine_REAL,false
s_11____802632____53953044,COC1=CC=C(C(N)=O)C=C1NC(=O)C1=CC=CC2=C(C#N)C=CC=C12,Enamine_REAL,false
m_275592____18701370____14140350____19063306,CCCC(CNC(=O)C1(C)CCCCC1)NC(=O)[C@@H]1C[C@H]2C=C[C@@H]1O2,Enamine_REAL,true
m_280710____43763030____31673440____31798518,CC(C)(C#N)CCCC(=O)NCC(C(=O)N[C@@H]1C[C@H]2C=CC[C@H](C2)C1)C1CCC1,Enamine_REAL,true
m_275592____18896210____15840912____19055008,C=CC(C)CC(=O)NC(C)CCCNC(=O)C(F)(F)C(F)F,Enamine_REAL,false
m_274552____23519444____24980642____25059114,C[C@H]1CN(C)C[C@@H](C(=O)N2CC(C(=O)NC3CN(C)C(=O)C34CC4)(C3CC3)C2)O1,Enamine_REAL,true
m_282770____26498190____26576856,CN(CC1CCSCC1)C(=O)C[C@H]1[C@H](N)C[C@@H]1O,Enamine_REAL,false
m_275592____15865174____13187046____21845746,CCC(C)/C=C/C(=O)N1C[C@H](O)[C@H](CNC(=O)CSC(C)C)C1,Enamine_REAL,true
m_280710____43749006____44103160____31805250,C=CC(C)(C)CCCC(=O)N1CC(C(F)C(=O)NC2CC(C)(C)C23CCC3)C1,Enamine_REAL,true
m_276450____27870338____14200314____14214676,COC1(CC(=O)NCC2CCCC(NC3=C([N+](=O)[O-])C(=O)NC=C3)C2)CCC1,Enamine_REAL,false
m_280710____43749034____31673704____31725400,CCC1=C(C(=O)N[C@H]2C[C@@H](C(=O)NCC3(CC)CCN(C)C3)C2)NN=C1C,Enamine_REAL,false
s_2708____28892318____34893066,CC1(C)CN(C(=O)NCC2COCC3(CCOCC3)O2)CC2=CC=C(O)C=C21,Enamine_REAL,true
m_280710____43741014____31680536____44243060,CC(C(=O)NCCC(C)(C)CC(=O)NCC1CCC2(CC2)OC1)C(C)(C)C,Enamine_REAL,true
m_280190____19300674____19339184____19344498,O=C1NCCCCC1N1C=C(C2=CC=C(Br)C(C(=O)N3CC(CO)(C(=O)O)C3)=C2)N=N1,Enamine_REAL,false
m_280710____31585406____50381088____31730504,COC1=NC=NC=C1C(=O)N[C@H](C(=O)NC(CO)CC(C)(C)C)[C@@H](C)O,Enamine_REAL,false
m_281630____25335122____21620378____25335384,CN1C=C(CNC2(C3=NN=NN3CC3=CC=CS3)CC3(CCCCC3)C2)C(Cl)=N1,Enamine_REAL,false
m_282910____34235008____34237010____27113390,CC1=CC=C(NC2=NC(C3(C)CN(C(=O)C4=CC=NC(S)=C4)C3)=CS2)C(F)=C1,Enamine_REAL,false
m_280710____31598378____31665134____31723556,CCOCC1CCCN(C(=O)CCCCC(=O)N2CCC(F)(COC)C2)C1,Enamine_REAL,false
m_276450____14193198____18901482____28204080,CC1=NC(N2CCC3(CCN(C(=O)C4=CC=CC5=CN=NN54)C3)C2)=NC(C)=C1C,Enamine_REAL,false
m_274552____23414930____15969308____25055208,CCCN(CCC)CCNC(=O)[C@@H]1CCN1C(=O)C12CC(C)(CCO1)C2,Enamine_REAL,false
m_280710____43983104____31665282____31735454,CCOCC1(NC(=O)C[C@H]2C[C@@H]2C(=O)N[C@H]2CCCC[C@]2(C)O)CC1,Enamine_REAL,true
m_274552____23522464____13734850____15979106,CN(CCCC(=O)NCC1=CN=NN1C)C(=O)CC1=NC=CC=C1F,Enamine_REAL,false
s_11____13895942____28890052,CC(C)(C)OC(=O)NC1CCOC2=CC(C(=O)NC3=CC4=CC=CC=C4C=N3)=NC=C21,Enamine_REAL,false
m_275592____14115136____76119022____14133708,O=C(CC1=CC(Cl)=CC=C1)NCC1(NC(=O)CC2=CNN=N2)CCCCC1,Enamine_REAL,false
m_280710____44041124____50351016____31725312,CC(CC(=O)N[C@@H]1CC(=O)NC1=O)C(=O)NCC12CC(CCO1)C2,Enamine_REAL,true
m_274552____23519284____15961606____13454262,C[C@@H]1C[C@H]1NC(=O)C12CCC(CN(C(=O)CCC3=COC=C3)C1)C2,Enamine_REAL,true
m_282770____26489426____26578280,CC1(O)CCN(C(=O)C(F)C2CCNCC2)C1,Enamine_REAL,true
m_275592____45911086____18924064____15864628,CC1=NC=CN1CCC(=O)NCC[C@H]1C[C@@H]1NC(=O)[C@@H](C)N(C)C,Enamine_REAL,false
m_274552____14985752____24983462____15976778,CO[C@@H]1C[C@H](C(=O)NCC2(Cl)CC2(F)F)N(C(=O)[C@@H](C)N(C)C)C1,Enamine_REAL,false
m_274552____23522740____13185922____25023086,CC(C)[C@H](CCC(=O)NCC1C(C)(C)C1(C)C)NC(=O)C(O)C(F)(F)F,Enamine_REAL,true
m_275592____18896416____21831008____19070558,C/C=C(\C)C(=O)N(CC)CC(C)NC(=O)CC1(OC)CCOCC1,Enamine_REAL,false
m_279130____28137260____28190954____28194802,C[C@@H](NC(=O)C1=CC(F)=CN=C1)C1=CN(CC2CCCN2)N=N1,Enamine_REAL,false
m_275592____15865174____13187156____13186328,CCC(OC)C(=O)NC[C@H]1CN(C(=O)C2=CC(C)=NO2)C[C@H]1O,Enamine_REAL,false
m_275592____14115066____13187052____19063740,CCC1=CC=C(C(=O)N2CCC(NC(=O)C(CC)CC)C(C)(C)C2)C=C1F,Enamine_REAL,false
m_276450____27870318____14205980____18699374,CC1=CN=C(N2CC3CC(CN(C(=O)C4=CN(C(C)(C)C)N=N4)C3)C2)N=C1C,Enamine_REAL,false
m_274552____14900056____15961502____25023014,C[C@H]1CC=CC[C@@H]1C(=O)N1CC2(C)CC1(C(=O)N1CCC1CO)C2,Enamine_REAL,true
s_1458____23378258____708444,N#CC1=C(NC(=O)COC(=O)C2=C(Cl)N=NC(Cl)=C2O)N(CC2CCCO2)C2=C1CCCC2,Enamine_REAL,false
m_282151____27613326____25164300____25257928,CC[C@H]1C[C@@H]1CC(=O)N(CCC(O)(CC)CC)CC1=NOC2=C1COCC2,Enamine_REAL,false
m_275592____75935006____14139316____15864472,COC1=CC=C(C)C=C1C(=O)NC1CCN(C(=O)C2=CC3=CC=CC=C3C2)OC1,Enamine_REAL,false
m_275592____18897140____14138374____14129884,CO[C@H]1C[C@@H](CCNC(=O)C(C)CC(C)(C)C)N(C(=O)C2=CC(C(N)=O)=CS2)C1,Enamine_REAL,false
m_280710____31664884____31665078____31726492,CC1=CC(C)CN(C(=O)CC(=O)N[C@H]2CCCCNC2=O)C1,Enamine_REAL,true
m_240690____29794728____73157070,O=C(C1=C[C@H]2CNC[C@H]2C1)N1CCC2(CC2)C(F)(F)C1,Enamine_REAL,true
m_280710____31590316____31665194____31741900,C=CCC(CC)(CC)NC(=O)C1=CC=NC(C(=O)N(C)C(C)CO)=C1,Enamine_REAL,false
m_274552____23520422____15969494____15985722,C=CCC1CCCN(C(=O)/C=C/CC2(NC(=O)CCC(C)(C)C)CCC2)C1,Enamine_REAL,true
s_276492____17309720____14700872,CC1(CNC2=NC(C3=CC=CC=C3)CN2CCC2=CC=C(F)C=C2)OCCO1,Enamine_REAL,false
m_282151____27627268____25303876____29813766,O=C(CC1CC1(F)F)N(CC1=C(F)C=NC(F)=C1)CC(CO)C1CCC1,Enamine_REAL,false
m_240690____21535686____12102808,CC(CO)CCNC(=O)C1=NOC2(CCCNC2)C1,Enamine_REAL,true
m_275592____18896544____15843106____19061394,CCCN1CCC[C@H]1C(=O)N[C@@H]1CCCCC[C@H]1NC(=O)[C@@H](NC(N)=O)C(C)C,Enamine_REAL,false
m_282151____27655568____25173740____25268402,COC(CC1CCC1)C(=O)N(CC1C2(CCC2)C12CCC2)C[C@@H](O)CC(C)C,Enamine_REAL,true
m_274552____23519950____15964670____15985068,C=CC1(CC(=O)N2CC(C(C)(C)C)C2)CN(C(=O)C(O)C2CC2)C1,Enamine_REAL,true
s_276436____29177890____31176224,CC(COC(=O)C1NC(=O)C2=CC=CC=C21)C1CCC(C)(C)CC1,Enamine_REAL,true
m_274860____24710870____24658268____23196576,CN1N=C(C2=CN(C3=CC=C4CCN(C(=O)C(CC(F)F)C5=CC=CC=C5)CC4=C3)N=N2)C=C1N,Enamine_REAL,false
m_281630____27198314____21626834____20772946,COCCCN1N=NN=C1C(C1=CC(C)=CC=C1)N1CCCN(CC2=CC=CC=C2)CCC1,Enamine_REAL,false
m_274552____46601064____15966004____15988388,O=C1CC[C@@H](C(=O)N[C@H]2CC[C@H](C(=O)N3CC4(CC4)C3)C2)O1,Enamine_REAL,true
m_275592____18896938____15844276____19051172,CCOC1=NC=C(C(=O)NCC2CN(C(=O)CC3CCC=CCC3)C(C)(C)C2)S1,Enamine_REAL,false
m_282030____29575322____23157418____21945392,C=C1CC(C)(CN(C)C2=NC3=CC=CC=C3N=C2N2CCN(C(=O)NCC)CC2)C1,Enamine_REAL,false
m_282490____23965874____23978300____29335066,CCOCCCNC(=O)C([C@@H](C)NC(=O)OC(C)(C)C)N1CCC(C)(CO)C1,Enamine_REAL,false
m_280710____31607798____31665078____31730978,C=CC[C@H](CO)NC(=O)CC(=O)N1CC2(CCCN2C)C1,Enamine_REAL,true
m_280710____43789014____31702140____31744042,C=CC/C=C/CCC(=O)N1[C@@H](C)CC[C@H]1C(=O)NCCC,Enamine_REAL,true
s_11____25838660____22138860,COC(=O)C1CCC(F)(F)CN1C(=O)C1=C(C2=CC=CC=N2)N(C)N=C1,Enamine_REAL,false
m_274552____23521714____15946600____13454386,C#CCOCCNC(=O)C1CSCCN1C(=O)C=CC1=CC=CN1,Enamine_REAL,false
m_275592____25023026____21829750____46303074,C=C(C(=O)N1C[C@H]2N(C(=O)C[C@@H]3CCC[C@H](C)O3)CC[C@@]2(C)C1)C1CCC1,Enamine_REAL,true
m_274552____18613030____24990336____13454250,CC[C@H](NC(=O)CC(NC(=O)CCC1CCC1)C1CC1)C1=NNC=N1,Enamine_REAL,false
m_282151____29609396____25181946____25244474,CCC1=C(CN(CC(O)C2CC2(C)C)C(=O)C2=NN3N=CC=CC3=C2)SC=C1,Enamine_REAL,false
m_276452____27418318____14229052____21067292,CC1CC(C)(CS(=O)(=O)NCCCCN(C)C(=O)C2=CC3=CC(F)=CC=C3N2)C1,Enamine_REAL,false
m_282151____27641870____25159518____25264766,CC(C)C1=CC(CN(C[C@@]2(O)C[C@H]3CC[C@@H]2C3)C(=O)C2CC(=O)C2)=NO1,Enamine_REAL,true
s_11____3699030____22136952,COC(=O)CN1C=NC2=C(NC(=O)CCC3=CC=C(C(F)(F)F)N=C3)N=CN=C21,Enamine_REAL,false
m_281630____20781118____21628190____60449010,CON(C)C(=O)CCC(C)(NC1(C)CCCC1)C1=NN=NN1C(C)CO,Enamine_REAL,false
m_269946____15740578____14426460,CCCC[C@@H](NC(=O)C1=CC(C(N)=O)=NO1)C(=O)O,Enamine_REAL,false
s_40____31439552____79355,CN1CCN(CC2=CC=C(CNS(=O)(=O)C3=CC=CC=C3F)C=C2)C1=O,Enamine_REAL,false
m_280710____31629722____31665236____31726370,C=C(CO)CNC(=O)C(C)(OC)C(=O)NCCC1=CC=C(O)C=C1,Enamine_REAL,true
m_282151____25185946____28789240____25264498,COC1=CC=CC(CN(CC2=CN(C)N=C2F)C(=O)COC(F)F)=C1,Enamine_REAL,false
m_276450____27869736____27796276____14214354,COC1=CC=NC(NC2CN(C(=O)CNC(=O)C3OCC(C)C4=CC=CC=C43)C2)=N1,Enamine_REAL,false
m_280710____31585348____31688352____31738154,CCS(=O)(=O)NNC(=O)C1CCN(C(=O)COCC(C)C)C1,Enamine_REAL,false
m_274552____23521632____15962046____46571074,CCC1(NC(=O)/C=C/C(C)NC(=O)[C@@H]2C[C@H]2SC)CC1,Enamine_REAL,true
m_274552____23522406____24976626____13454098,CCCC[C@H](CC(=O)N1C[C@@H]2[C@@H]3CC[C@@H](C3)[C@@H]2C1)NC(=O)C=C1CCCCC1,Enamine_REAL,true
s_22____12640474____54045086,COC(=O)C1(O)CN(C(=O)C2=CC3=C(S2)C(Br)=CC=C3O)C1,Enamine_REAL,false
m_275592____19666726____15844946____13186266,O=C(C#CC1CCCCC1)N[C@@]12C[C@@H]1CN(C(=O)C1=CC=CS1)C2,Enamine_REAL,false
m_282151____25184586____29656310____27582734,CC(C)(C)CN(CC1=CN=C2CCOC2=C1)C(=O)C1=C(Cl)C=CN1,Enamine_REAL,false
m_274552____23522196____24986028____25027222,CC[C@H](CC(=O)N[C@@]12C[C@@H]1CN(C)C2)NC(=O)C[C@H]1CCCN1C,Enamine_REAL,true
m_275592____14114720____15843996____19053940,C[C@@H]1C[C@@H]1C(=O)N[C@H]1C[C@H](NC(=O)[C@@H]2CC[C@H]3C[C@@H]2CO3)C1,Enamine_REAL,true
m_274552____23522526____15959006____15984982,O=C(NC1CCC(C(=O)N2CCC2)CC1)C1=COC(CO)=C1,Enamine_REAL,false
s_11____22175552____27707184,CC(C)(CCl)NC(=O)C[C@H]1CCC2=CC(Br)=CC=C21,Enamine_REAL,false
m_275592____45917012____13186976____15860152,CCC([C@@H](C)NC(=O)C1=C2N(C)C=CN2N=C1)N(C)C(=O)CNC(N)=O,Enamine_REAL,false
m_275592____26993604____14139980____46303090,CO[C@@H](C)CC(=O)N1CCCN(C(=O)C2=CNC(=O)N2C)[C@@H](C)C1,Enamine_REAL,false
m_274552____23522696____24990354____15979362,CCC1=CC=C(F)C=C1NC(=O)[C@@H]1CC2(CC2)CN1C(=O)C1=CN(C2CC2)C=N1,Enamine_REAL,false
m_282151____28626294____25183280____27645314,C#CCC1(C(=O)N(CC2=CC=CC=C2O)CC(C)OCC)CCCO1,Enamine_REAL,true
m_280710____44031090____31665360____44303170,C[C@H](NC(=O)[C@@H](CCC(=O)N1CC2(CC2)CO1)N(C)C)C(C)(C)C,Enamine_REAL,true
m_280710____31647714____18962162____31732802,CN1N=CC(F)=C1CNC(=O)[C@H]1C[C@@H](CC(=O)NCC2=CC=NC=C2O)C1,Enamine_REAL,false
m_274552____23520476____24976852____25052902,CC[C@H]1CCN(C(=O)C[C@H](C)N(C)C)[C@@H](C(=O)NCCCOC(=O)NC)C1,Enamine_REAL,false
m_282490____23963278____23976764____23725794,CCOC1=CC(C(C(=O)NC(C)(C)C)N2CCN(C3=CC=C(C)O3)C(=O)C2)=CC=C1OC,Enamine_REAL,false
s_282770____26521524____26579544,CC(C)(C)C1=CC=C(Cl)C=C1NC(=O)C1CC(CCN)C1,Enamine_REAL,false
m_282151____25177200____30787902____25275414,CCN1CC(CN(CC2=CC=C3SC=CN23)C(=O)CC2CCCC(=O)N2)OC1=O,Enamine_REAL,false
m_274552____24795646____15962376____25054822,CN1C[C@@H]2[C@H](C1)[C@H]2C(=O)NCCN1C=CC(C(=O)NCC2(C)CC2(C)C)=C1,Enamine_REAL,false
m_281630____20782596____21623124____20772962,CC(C)(CNC1(C2=NN=NN2CC2=CC=CC=C2)CCC2(CCOC2)C1)C1=CC=CC=C1F,Enamine_REAL,false
m_282151____37941106____25200746____25244852,CC1=C(CC(=O)N(CC2=CN=CN2C)C[C@@H]2OC[C@H]3CC[C@H]32)C=CO1,Enamine_REAL,false
m_276450____14192764____14202158____28204472,COC1=C(C)N=C(NC[C@H]2C[C@H](NC(=O)C(C)CN3C=CC(C)=N3)C2)N=C1C,Enamine_REAL,false
s_2708____1029022____8751272,CC(CNC(=O)NCC(=O)NCC(F)(F)F)C1=NC=CS1,Enamine_REAL,false
m_282151____25176000____25161354____25266566,CCC1(CN(CC2=CC=NC3=C2C=CN3)C(=O)CCN=[N+]=[N-])CCOCC1,Enamine_REAL,false
m_282155____27469058____26898706____44831010,OC1(CN(CCCC2=CC=NC=C2)CC2=CN=C3C=CC=CC3=C2)COC1,Enamine_REAL,false
m_282151____29654808____28635726____25261418,CC1(CCN(C[C@@H]2C[C@H]2CO)C(=O)C#CC2CC2)CCCC1,Enamine_REAL,true
s_527____15505550____308034,O=C(NCC1=NC(C2=CC=C(F)C=C2)=CS1)C1=CC=NC2=NC=NN12,Enamine_REAL,false
m_282030____21918530____22360206____21974438,CC1=CC=C(CN2CCN(C3=NC(NCC4(C)CC4(F)F)=NC4=C3CCCCC4)CC2)C(F)=C1,Enamine_REAL,false
m_282151____28505958____38029010____25248966,CC1=CC(C)=C(CN(CC2CC(C(C)(C)C)C2)C(=O)CC(C)CN(C)C)C=N1,Enamine_REAL,false
s_22____41461088____24597764,CC1=CC2=C(C=C1CNC(=O)C1=CC3=C(Br)C(Cl)=CC=C3N1)OCO2,Enamine_REAL,false
m_2230____25584998____28255184,C/C(Br)=C(/C)CN1C[C@@H](F)C[C@@H]1CO,Enamine_REAL,true
m_274552____23518408____25020602____13453978,CC1=CC=C(C(=O)N[C@@H]2CCCC[C@@H]2C(=O)NC(C)(C)CC2CCOC2)N1C,Enamine_REAL,false
s_27____30158694____27424110,CCOC(=O)C1=C(NCCC[C@@H](C)O)C=C(C)NC1=O,Enamine_REAL,false
m_280710____31610812____31665078____31737218,O=C1NNC2=C1CCN(C(=O)CC(=O)N1CCC[C@H](O)C1)C2,Enamine_REAL,false
m_280710____31585360____31669708____31801862,C=CCC1(C(=O)N2CC(C(=O)NC3COC(C4CC4)C3)C2)CCCC1,Enamine_REAL,true
m_275592____31257280____13186936____14133380,C=CC(C)(C)C(=O)N1CC[C@H](NC(=O)C2=CC(F)=CC=C2)[C@@H](O)C1,Enamine_REAL,false
m_274552____23521124____24968028____25028604,CCC(CC)CCCC(=O)N1CC2(C=C(C(=O)NCCNC(=O)OC)CO2)C1,Enamine_REAL,false
m_280710____31664026____31665132____31798162,O=C(CCC(=O)N1CC2(C1)OCCC2O)N[C@H]1CCC[C@@H](O)C1,Enamine_REAL,true
m_275592____14114450____15842374____14130086,CCOC1(C(=O)N[C@@H]2CN(C(=O)CCC3=CSC=N3)C[C@H]2O)CCCC1,Enamine_REAL,false
m_282151____27639232____25191978____25247782,CCCC(F)CN(CC1=CC=C(C)N=C1)C(=O)C1=NN2C=CC=NC2=N1,Enamine_REAL,false
m_282490____23958888____23933810____23725792,CC1(NC(=O)C(C2=CC=C(OCC3=CN4C=CC=CC4=N3)C=C2)N2CC[C@H](C#N)C2)CC1,Enamine_REAL,false
m_274552____14900046____15964680____25062002,CCCC(F)(F)C(=O)N1C[C@H](O)C[C@H]1C(=O)N1C[C@@H]2C[C@H]1CS2,Enamine_REAL,false
m_274552____23522432____24985568____15987640,CC(C)N(CC(=O)N[C@@H](CO)CCCO)C(=O)[C@@H]1[C@H]2CCCC(=O)[C@H]21,Enamine_REAL,true
m_276450____27871652____27795434____18783540,CCC1=CC(NCCOCCCN(C)C(=O)[C@H]2C[C@H](O)CN2C(N)=O)=NC=N1,Enamine_REAL,false
s_11____31156252____52637006,C=CCOC(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)NC(C)C1=NC(CC)=NO1,Enamine_REAL,false
m_280710____31643580____18962170____31744902,C[C@]1(C(=O)N[C@@H]2[C@H](O)[C@@H]3CCC[C@@H]32)C[C@H](C(=O)N2CCC(CCCO)CC2)C1,Enamine_REAL,true
m_280710____31651350____31665114____31771750,CCC(C(=O)NC1(CC(N)=O)CC1)C(=O)N1CC2(CCC2)CC1CO,Enamine_REAL,true
s_1458____4147580____27480504,CC1=CC(Cl)=NC(Cl)=C1COC(=O)CN1CCCC2=C(C=CS2)C1=O,Enamine_REAL,false
m_282155____28499626____28881142____26918958,CCC1=CC(F)=CC=C1CN(CC1=CN(CCO)N=N1)CC1CCCC2=CC=CN=C21,Enamine_REAL,false
m_275592____14114740____15840826____14134174,O=C(CN1C=CC=NC1=O)N[C@H]1[C@@H]2CN(C(=O)C3CC34CC4)C[C@@H]21,Enamine_REAL,false
s_38____27014522____27053626,CC(=O)C1=CC=CC(CNC2=CC=C(CN3CCOCC3)C(C(F)(F)F)=C2)=C1,Enamine_REAL,false
s_20____29016178____13971676,[N-]=[N+]=NCCN1C=C(NS(=O)(=O)N2CCC(F)(F)CC2)C=N1,Enamine_REAL,false
m_274552____24796026____15947130____15984418,CN1CCC(CCNC(=O)[C@@H]2CC[C@H](NC(=O)CCN3CCCC3=O)C2)CC1,Enamine_REAL,false
m_274552____23520420____24981546____15983556,CN(C(=O)CCNC(=O)CO)C(CC(F)F)C(=O)NC1C[C@@H](O)[C@@H](O)C1,Enamine_REAL,false
s_2430____9823294____65901148,C[C@@H]1CN(C(=O)OC(C)(C)C)[C@@H](C)CN1C1CCN(C(=O)NC2=CC=C(C#N)N=C2)CC1,Enamine_REAL,false
s_276436____14083528____31176602,O=C(CC1=CC=CC(C2=CC=CO2)=C1)OCC1=CC(C2CC2)=NN1,Enamine_REAL,false
m_280710____31585400____31669076____31802318,C#C[C@@H]1CN(C(=O)[C@@H]2CCCN2C(=O)C(F)(CC)CC)C[C@H]1C,Enamine_REAL,false
m_279130____28574860____28612300____28195010,NC1=CC=CC(N2C=C(C3(NC(=O)CC4=CN=CO4)CCCC3)N=N2)=C1,Enamine_REAL,false
m_274552____18630724____15966110____25025854,CCC1=C(C(=O)NCC(C)(C)CC(=O)NC2CC3(CCC3)C2)NC=C1,Enamine_REAL,false
s_240690____28247896____22877424,CC(=O)NC1CC2(C1)CN(C(=O)C[C@H](N)CC1=CC=C3C=CC=CC3=C1)C2,Enamine_REAL,false
m_275592____18896910____21825894____15859502,COC1(C(=O)NC[C@@H]2C[C@H]2CNC(=O)C2=CCCOC2)CC(C)C1,Enamine_REAL,true
